Entropy,EdgeDensity,MeanIntensity,StdIntensity,Label
6.123782,0.0013153698979591836,198.18921396683675,23.04967634851263,ch_Chickenpox_Varicela
6.109973,0.023238201530612245,159.3434510522959,27.741239649881848,ch_Chickenpox_Varicela
6.985487,0.0025111607142857145,135.7580117984694,38.58526376873919,ch_Chickenpox_Varicela
6.4501762,0.020746970663265307,114.06527024872449,29.660496325078388,ch_Chickenpox_Varicela
6.999811,0.0018534757653061226,157.81423389668367,35.87090587698791,ch_Chickenpox_Varicela
7.850463,0.02268016581632653,110.9800103635204,61.761704238622464,ch_Chickenpox_Varicela
6.632394,0.036790497448979595,187.53501674107142,33.88807571423256,ch_Chickenpox_Varicela
5.84192,0.023975605867346938,152.94828204719389,16.781697605425357,ch_Chickenpox_Varicela
6.84773,0.018435108418367346,174.08412388392858,44.42825650356299,ch_Chickenpox_Varicela
7.2412806,0.022301498724489797,128.23032924107142,40.261163396015476,ch_Chickenpox_Varicela
7.3235493,0.03469786352040816,173.33723294005102,41.49401357420659,ch_Chickenpox_Varicela
6.7606726,0.02863919005102041,147.37069515306123,30.01084089777829,ch_Chickenpox_Varicela
6.8851886,0.026167889030612245,135.71394690688774,54.90517380584095,ch_Chickenpox_Varicela
7.3127966,0.01775749362244898,118.43335459183673,44.02710058014453,ch_Chickenpox_Varicela
7.462017,0.0176578443877551,97.3678053252551,47.307124091518354,ch_Chickenpox_Varicela
4.578622,0.02268016581632653,207.27038823341837,58.701113820508375,ch_Chickenpox_Varicela
7.6618395,0.025769292091836735,104.2504583864796,54.998959559648355,ch_Chickenpox_Varicela
7.2232447,0.041713169642857144,108.68907445790816,37.4789998199996,ch_Chickenpox_Varicela
6.289883,0.014568718112244899,130.89395328443877,21.922612508607113,ch_Chickenpox_Varicela
5.498369,0.03103077168367347,194.4501953125,57.046508047370565,ch_Chickenpox_Varicela
7.0332503,0.03202726403061224,110.7084661989796,40.838535017236936,ch_Chickenpox_Varicela
7.6065345,0.027184311224489797,141.09285315688774,50.21162532902951,ch_Chickenpox_Varicela
6.001516,0.014807876275510204,179.18455038265307,39.04688694698529,ch_Chickenpox_Varicela
6.7835693,0.0030691964285714285,169.0857382015306,29.343044370257154,ch_Chickenpox_Varicela
6.689638,0.04352678571428571,178.82039221938774,50.291249428766115,ch_Chickenpox_Varicela
7.0957136,0.029536033163265307,182.1350247130102,39.55757754612822,ch_Chickenpox_Varicela
7.2557592,0.015505420918367346,129.3353196747449,47.68695152045204,ch_Chickenpox_Varicela
7.3053107,0.009925063775510204,137.56174266581633,48.772828070517704,ch_Chickenpox_Varicela
5.871034,0.005161830357142857,185.30685985331633,16.871683512228415,ch_Chickenpox_Varicela
6.145144,0.02477279974489796,200.32362085459184,35.9947721999834,ch_Chickenpox_Varicela
6.963063,0.0233577806122449,135.90286192602042,54.455028587753525,ch_Chickenpox_Varicela
6.4093237,0.013153698979591837,141.63620057397958,76.40250009125658,ch_Chickenpox_Varicela
6.2254515,0.0001793686224489796,126.64054528061224,21.15894492050815,ch_Chickenpox_Varicela
6.247159,0.01572464923469388,171.32194674744898,53.36299766631054,ch_Chickenpox_Varicela
6.355931,0.0042849170918367345,197.6963488520408,21.295141490076645,ch_Chickenpox_Varicela
7.1847506,0.02549027423469388,185.80466757015307,54.95115572073208,ch_Chickenpox_Varicela
6.4796534,0.01016422193877551,195.31929607780611,44.492376193369346,ch_Chickenpox_Varicela
5.5035954,0.015326052295918368,231.19001116071428,19.999279739100196,ch_Chickenpox_Varicela
7.541725,0.021524234693877552,140.16153140943877,56.12865450679176,ch_Chickenpox_Varicela
7.182287,0.02463329081632653,159.0462571747449,43.65211892210796,ch_Chickenpox_Varicela
6.6648774,0.05839445153061224,195.41940369897958,32.8073447324593,ch_Chickenpox_Varicela
6.1026835,0.0018734056122448979,124.97809709821429,21.968577600743366,ch_Chickenpox_Varicela
7.6790705,0.02991470025510204,134.94138632015307,74.0396923862606,ch_Chickenpox_Varicela
6.866823,0.01913265306122449,130.2135084502551,32.52526235721551,ch_Chickenpox_Varicela
7.5614967,0.02867904974489796,146.19230309311226,61.043075320238145,ch_Chickenpox_Varicela
6.962599,0.029296875,168.18508848852042,46.44747427765153,ch_Chickenpox_Varicela
6.9328814,0.014150191326530613,167.97006536989795,34.66156212111009,ch_Chickenpox_Varicela
6.7733207,0.014090401785714286,178.72074298469389,28.539291025331828,ch_Chickenpox_Varicela
7.49435,0.05269451530612245,123.44806281887755,56.925030671423286,ch_Chickenpox_Varicela
6.649727,0.02459343112244898,181.96348852040816,32.68379310075063,ch_Chickenpox_Varicela
7.7575984,0.028160873724489797,123.57348134566327,60.666203563669406,ch_Chickenpox_Varicela
6.463567,0.028041294642857144,178.9517897002551,53.85836370912029,ch_Chickenpox_Varicela
6.3450127,0.016362404336734693,167.7176737882653,43.2483845156231,ch_Chickenpox_Varicela
6.777929,0.014887595663265306,165.06720344387756,29.24500225419108,ch_Chickenpox_Varicela
7.2572994,0.048509247448979595,170.58669483418367,45.36438814756763,ch_Chickenpox_Varicela
6.5333147,0.005440848214285714,109.80996890943878,29.944838960530745,ch_Chickenpox_Varicela
7.31785,0.030572385204081634,115.47287547831633,91.50859895282406,ch_Chickenpox_Varicela
6.980047,0.014548788265306123,116.21101721938776,38.40903514774318,ch_Chickenpox_Varicela
7.374592,0.03302375637755102,169.27170360331633,54.51791469467418,ch_Chickenpox_Varicela
5.1401777,0.0002192283163265306,191.10885682397958,9.830113270650132,ch_Chickenpox_Varicela
6.3341722,0.015385841836734694,171.57531489158163,51.43154818878853,ch_Chickenpox_Varicela
7.192886,0.015465561224489796,153.82110969387756,59.975398250123575,ch_Chickenpox_Varicela
6.44055,0.01819595025510204,111.99820631377551,21.385573415046483,ch_Chickenpox_Varicela
7.265399,0.01881377551020408,177.42340959821428,43.9558861940495,ch_Chickenpox_Varicela
6.721774,0.006218112244897959,140.74097177933675,27.497473652731916,ch_Chickenpox_Varicela
7.7120323,0.05149872448979592,118.52578922193878,68.70176598638622,ch_Chickenpox_Varicela
7.1773376,0.020707110969387755,155.6247409119898,43.75900901380985,ch_Chickenpox_Varicela
6.9978623,0.020388233418367346,149.27335778061226,35.79253220464735,ch_Chickenpox_Varicela
7.218726,0.024274553571428572,117.34337133290816,43.08078021981961,ch_Chickenpox_Varicela
7.296099,0.023816167091836735,103.64564732142857,45.23450439236697,ch_Chickenpox_Varicela
7.6612663,0.022600446428571428,104.50952646683673,54.68293155961065,ch_Chickenpox_Varicela
7.287782,0.02228156887755102,138.40585140306123,53.36363816970795,ch_Chickenpox_Varicela
7.3315477,0.016561702806122448,168.63853236607142,44.5758065806634,ch_Chickenpox_Varicela
7.325494,0.012456154336734694,123.37834821428571,45.153431086873255,ch_Chickenpox_Varicela
6.849184,0.015764508928571428,168.7522520727041,73.2874527211415,ch_Chickenpox_Varicela
6.0347314,0.003009406887755102,207.76424984056123,31.04551281937845,ch_Chickenpox_Varicela
6.8715777,0.024473852040816327,173.80538504464286,32.51382364742786,ch_Chickenpox_Varicela
6.820237,0.02979512117346939,176.56246014030611,30.303134154918283,ch_Chickenpox_Varicela
7.2244797,0.0214046556122449,163.58585778061226,44.11267725830739,ch_Chickenpox_Varicela
7.00768,0.00994499362244898,155.5109016262755,43.88573196883309,ch_Chickenpox_Varicela
7.4192777,0.001753826530612245,158.86367984693877,45.42133208664242,ch_Chickenpox_Varicela
6.6199627,0.006118463010204082,148.62394371811226,35.21705008811531,ch_Chickenpox_Varicela
7.144834,0.023676658163265307,116.48333864795919,40.61527505046418,ch_Chickenpox_Varicela
7.791559,0.03960060586734694,157.4625318877551,64.87686156076562,ch_Chickenpox_Varicela
6.2495894,0.014050542091836735,141.84197624362244,76.76639473911189,ch_Chickenpox_Varicela
6.5493793,0.01544563137755102,196.98939732142858,38.16240803389446,ch_Chickenpox_Varicela
7.1501746,0.013452646683673469,138.89421237244898,37.37436503348824,ch_Chickenpox_Varicela
7.1157026,0.056919642857142856,111.90497448979592,34.655137193898405,ch_Chickenpox_Varicela
5.527394,0.0005381058673469387,210.826171875,14.224896960632512,ch_Chickenpox_Varicela
6.3769336,0.010662468112244899,195.52931680484693,44.636292123308145,ch_Chickenpox_Varicela
7.453933,0.013293207908163265,136.04007892219389,54.38960197170462,ch_Chickenpox_Varicela
6.227627,0.009526466836734694,177.68185985331633,47.90722961361264,ch_Chickenpox_Varicela
7.2029815,0.028698979591836735,98.57246492346938,41.35271701100195,ch_Chickenpox_Varicela
6.6647596,0.009267378826530613,154.21795280612244,28.900384632491242,ch_Chickenpox_Varicela
5.486367,0.005002391581632653,184.0909199617347,16.095021883027993,ch_Chickenpox_Varicela
5.484222,0.0045639349489795915,183.49075255102042,15.44637548322813,ch_Chickenpox_Varicela
5.8390183,0.02517139668367347,173.00386639030611,69.0835498166377,ch_Chickenpox_Varicela
6.775045,0.0016741071428571428,145.44533242984693,37.2057021262094,ch_Chickenpox_Varicela
6.7863884,0.002650669642857143,143.65200494260205,43.873294439435064,ch_Chickenpox_Varicela
6.8391113,0.014987244897959183,155.1676100127551,31.870817552668157,ch_Chickenpox_Varicela
7.563987,0.048828125,151.38598134566325,54.42126808543766,ch_Chickenpox_Varicela
6.6697593,0.04259008290816327,102.13608099489795,90.50226369828462,ch_Chickenpox_Varicela
7.4546843,0.04181281887755102,163.45910395408163,49.89369919872464,ch_Chickenpox_Varicela
5.853331,0.0008569834183673469,195.72309470663265,17.063152155118036,ch_Chickenpox_Varicela
6.786824,0.023238201530612245,184.7791972257653,38.280314890199094,ch_Chickenpox_Varicela
6.881407,0.0019730548469387753,148.17960778061226,30.171673904901517,ch_Chickenpox_Varicela
7.5468893,0.037109375,138.82965959821428,50.44514242604028,ch_Chickenpox_Varicela
5.794463,0.00235172193877551,122.9351881377551,14.532683322869817,ch_Chickenpox_Varicela
7.6777277,0.03411989795918367,144.74308434311226,55.03807658021938,ch_Chickenpox_Varicela
7.2328486,0.004902742346938775,184.12350526147958,42.453709324219666,ch_Chickenpox_Varicela
6.104059,0.028858418367346938,159.2268215880102,28.93061939658428,ch_Chickenpox_Varicela
6.507109,0.002889827806122449,170.53677056760205,25.705452568261343,ch_Chickenpox_Varicela
6.8063555,0.035634566326530615,169.16023596938774,73.28052585240175,ch_Chickenpox_Varicela
6.066732,0.006218112244897959,151.8522799744898,16.557143855715548,ch_Chickenpox_Varicela
6.368582,0.0001793686224489796,169.39122289540816,21.140008468280364,ch_Chickenpox_Varicela
6.5810843,0.0034080038265306123,116.078125,31.524813879019558,ch_Chickenpox_Varicela
6.39837,0.0004982461734693878,173.0832071109694,21.09687836321638,ch_Chickenpox_Varicela
7.140332,0.0014947385204081632,127.4918287627551,40.89652896261571,ch_Chickenpox_Varicela
7.3110857,0.012595663265306123,165.44499362244898,52.08279246406198,ch_Chickenpox_Varicela
5.971744,0.003168845663265306,139.35375478316325,15.733858582535495,ch_Chickenpox_Varicela
7.094208,0.00843032525510204,125.53535554846938,45.69102829822807,ch_Chickenpox_Varicela
7.4759207,0.05624202806122449,123.4917291135204,57.43437542986306,ch_Chickenpox_Varicela
6.6474257,0.00253109056122449,134.794921875,31.382428505762253,ch_Chickenpox_Varicela
6.863337,0.021185427295918366,173.35574776785714,33.1792856051869,ch_Chickenpox_Varicela
6.0689435,0.002590880102040816,134.953125,17.585689982131502,ch_Chickenpox_Varicela
6.8098745,0.047951211734693876,183.7233737244898,34.9404662987503,ch_Chickenpox_Varicela
6.228792,0.02184311224489796,121.11890146683673,18.54918430545712,ch_Chickenpox_Varicela
6.221833,0.0215640943877551,117.8872369260204,18.254059769632903,ch_Chickenpox_Varicela
7.4675155,0.013532366071428572,139.66906489158163,64.11571859648824,ch_Chickenpox_Varicela
6.9656334,0.001016422193877551,148.11280293367346,33.57080449629956,ch_Chickenpox_Varicela
7.6681414,0.018714126275510203,134.64333545918367,68.0943702105553,ch_Chickenpox_Varicela
6.5729456,0.0003985969387755102,114.77172353316327,29.587588092435784,ch_Chickenpox_Varicela
6.5998054,0.02333785076530612,182.22714046556123,37.213950537919935,ch_Chickenpox_Varicela
6.785075,0.0062380420918367345,175.76626275510205,38.74424504911481,ch_Chickenpox_Varicela
7.2628956,0.00466358418367347,174.5452208227041,39.82649245958419,ch_Chickenpox_Varicela
6.6853595,0.03691007653061224,162.36086973852042,31.178018735527303,ch_Chickenpox_Varicela
7.246025,0.0361328125,129.27062739158163,47.541842252913334,ch_Chickenpox_Varicela
6.0421557,0.03529575892857143,203.24734933035714,52.95791573688726,ch_Chickenpox_Varicela
5.964924,0.024792729591836735,200.54591836734693,36.10052315305775,ch_Chickenpox_Varicela
6.3092527,0.004464285714285714,127.70459980867346,28.033716510075333,ch_Chickenpox_Varicela
7.35259,0.008191167091836735,161.23423549107142,53.56425138497155,ch_Chickenpox_Varicela
6.712434,0.04771205357142857,143.21711575255102,43.24024381347154,ch_Chickenpox_Varicela
6.7241426,0.029356664540816327,186.28689014668367,44.76450150545917,ch_Chickenpox_Varicela
6.5466137,0.01092155612244898,129.47634327168367,26.26756424624548,ch_Chickenpox_Varicela
7.2472086,0.0323860012755102,85.23106664540816,55.106965466835796,ch_Chickenpox_Varicela
4.6180954,0.016003667091836735,221.35401387117346,39.82817864285063,ch_Chickenpox_Varicela
6.634445,0.010144292091836735,150.3251355229592,41.4023194945889,ch_Chickenpox_Varicela
6.7885523,0.016302614795918366,149.05538504464286,39.7911963546887,ch_Chickenpox_Varicela
6.3551536,0.019591039540816327,117.88048070790816,33.54508020540467,ch_Chickenpox_Varicela
6.243927,0.0022122130102040817,135.4377989477041,19.173287479630147,ch_Chickenpox_Varicela
6.9573197,0.0008370535714285714,147.72550621811226,33.27565087672324,ch_Chickenpox_Varicela
5.995641,0.0,188.9354870854592,16.542355247473147,ch_Chickenpox_Varicela
7.415984,0.0021125637755102043,133.4211575255102,47.77273466819742,ch_Chickenpox_Varicela
4.8336916,0.010762117346938776,75.4448541135204,68.67931277506483,hz_Herpes
7.532134,0.057916135204081634,141.14670360331633,75.67234654814477,hz_Herpes
6.824939,0.0,119.01062260841837,42.984436918105224,hz_Herpes
7.5057926,0.05883290816326531,142.7255261479592,47.58448111846687,hz_Herpes
6.5077786,0.007095025510204082,87.93895487882654,79.09039371658517,hz_Herpes
7.2022486,0.005121970663265306,142.3087531887755,48.00884446552374,hz_Herpes
6.862344,0.0018136160714285715,149.35905612244898,31.768130433288675,hz_Herpes
7.192275,0.016003667091836735,125.4506536989796,59.58401446316929,hz_Herpes
6.8571377,0.009626116071428572,179.39020647321428,37.01565485453482,hz_Herpes
6.840369,0.010463169642857142,68.19497369260205,43.35694188392183,hz_Herpes
7.451937,0.014389349489795918,90.19864078443878,62.29494569252734,hz_Herpes
7.368727,0.022341358418367346,128.04797114158163,44.63729329915091,hz_Herpes
7.2114415,0.026407047193877552,183.73539142219389,53.225974677963144,hz_Herpes
6.6826735,0.022421077806122448,120.09185666454081,32.74488588574988,hz_Herpes
7.248434,0.05624202806122449,156.22458944515307,54.30022166157029,hz_Herpes
6.608004,0.008669483418367346,171.11912069515307,25.317782193096576,hz_Herpes
6.9585223,0.022979113520408163,133.6291653380102,34.50941567742186,hz_Herpes
6.067779,0.0263671875,178.65128746811226,71.79088433885993,hz_Herpes
6.2155867,0.0003786670918367347,175.52505181760205,19.670662397111304,hz_Herpes
6.7998075,0.03394052933673469,188.95577566964286,46.54570493615117,hz_Herpes
7.3137646,0.055544483418367346,145.52594866071428,44.79420154623203,hz_Herpes
7.334009,0.05454799107142857,141.32593271683675,44.08487267093515,hz_Herpes
7.447241,0.056740274234693876,125.09341119260205,61.61511095950329,hz_Herpes
6.4966683,0.03150908801020408,162.39889588647958,29.17101992724945,hz_Herpes
6.839555,0.05080117984693878,128.45814732142858,34.272582850079175,hz_Herpes
6.9665785,0.0302734375,157.14411272321428,37.051409392845265,hz_Herpes
6.9608707,0.0036471619897959183,143.7645886479592,49.94005840222125,hz_Herpes
7.6358824,0.010443239795918368,143.5673828125,60.455409258921755,hz_Herpes
7.4064612,0.008011798469387755,120.67410714285714,57.40254972076722,hz_Herpes
7.620193,0.06190210459183673,138.32258450255102,56.55766353900473,hz_Herpes
3.634962,0.011918048469387755,231.0135124362245,31.627691703080192,hz_Herpes
7.2873154,0.036631058673469385,138.8006816007653,51.83153061315585,hz_Herpes
7.455538,0.03728874362244898,138.9621133609694,48.24218624308004,hz_Herpes
7.134322,0.033880739795918366,125.1680683992347,63.98530311448254,hz_Herpes
7.4568987,0.03248565051020408,112.86955915178571,72.3274574846866,hz_Herpes
6.809095,0.0014150191326530613,135.42532286352042,32.349312220376646,hz_Herpes
7.410336,0.02578922193877551,120.8393255739796,49.445930113999445,hz_Herpes
6.87715,0.0007374043367346938,150.31525031887756,36.55387549010558,hz_Herpes
7.169218,0.03188775510204082,111.70828683035714,71.97405374961467,hz_Herpes
7.2881665,0.016183035714285716,123.60827885841837,59.65820477939346,hz_Herpes
6.557153,0.00940688775510204,156.6415417729592,44.95343412735365,hz_Herpes
7.2034893,0.03473772321428571,110.89624521683673,49.41249703398672,hz_Herpes
7.0300846,0.0574577487244898,197.26137994260205,46.419484215884154,hz_Herpes
7.520399,0.03176817602040816,113.22729990433673,71.84373386118659,hz_Herpes
6.6954703,0.011300223214285714,167.76636240433675,54.53467057470875,hz_Herpes
7.4684644,0.011001275510204082,100.82033242984694,48.76540820096595,hz_Herpes
6.0034556,0.0,137.11075015943877,16.15778853335641,hz_Herpes
4.967547,0.030951052295918366,217.66559709821428,50.41298631827996,hz_Herpes
6.5719132,0.0016143176020408164,87.5933912627551,33.703977138418566,hz_Herpes
7.231649,0.03691007653061224,137.6780931122449,39.32608735132163,hz_Herpes
7.249237,0.03358179209183673,126.94672751913265,70.37024536414795,hz_Herpes
6.779622,0.012794961734693877,144.85756138392858,57.965752643919934,hz_Herpes
7.194788,0.028619260204081634,149.16189014668367,40.27269034938056,hz_Herpes
6.8357635,0.03832509566326531,110.0355149872449,29.03047895561342,hz_Herpes
6.800506,0.0,154.67436623086735,39.42721333374288,hz_Herpes
6.2235475,0.0,181.93905452806123,24.667115562576654,hz_Herpes
6.865073,0.01411033163265306,168.17004145408163,34.17441395726138,hz_Herpes
7.114677,0.01305404974489796,172.1311184630102,38.883315142885564,hz_Herpes
7.1529684,0.037786989795918366,168.15053013392858,42.547279197543624,hz_Herpes
7.4388943,0.050900829081632654,125.23118622448979,60.679956195276944,hz_Herpes
6.685279,0.009646045918367346,126.19188456632654,26.677144752098755,hz_Herpes
6.7852435,0.022839604591836735,149.87165178571428,67.26706747954094,hz_Herpes
7.2177286,0.016661352040816327,73.88213488520408,50.263452719080945,hz_Herpes
7.0668945,0.03009406887755102,189.05835459183675,36.94961944253613,hz_Herpes
6.504267,0.028878348214285716,162.74314413265307,27.551945967463382,hz_Herpes
6.4627686,0.003547512755102041,167.96629862882654,31.68887737359038,hz_Herpes
6.6189823,0.007792570153061225,154.19668765943877,38.3183163140615,hz_Herpes
6.8567586,0.0007174744897959184,165.20354352678572,30.19061342124098,hz_Herpes
7.353338,0.026207748724489797,160.0500039859694,52.66502881688934,hz_Herpes
7.137784,0.03150908801020408,101.11930006377551,37.48447219699966,hz_Herpes
7.2938967,0.022161989795918366,139.8884725765306,39.63719139163341,hz_Herpes
7.3669972,0.07888233418367346,150.84751674107142,66.34461926240786,hz_Herpes
7.1893187,0.015864158163265307,147.2051777742347,38.23663103963014,hz_Herpes
6.741595,0.01078204719387755,155.8590162627551,32.70444205539532,hz_Herpes
7.0389733,0.02353714923469388,130.96117665816325,34.13136304985469,hz_Herpes
6.5538316,0.011499521683673469,144.11639030612244,71.571063268819,hz_Herpes
6.926781,0.017020089285714284,158.73335857780611,33.90992544630796,hz_Herpes
6.300382,0.04063695790816327,189.17287149234693,20.315360136487737,hz_Herpes
6.354936,0.0009566326530612245,127.53228635204081,20.264577346386883,hz_Herpes
6.7311554,0.0,155.9494180484694,38.204022639022114,hz_Herpes
7.7163,0.023138552295918366,142.42944834183675,57.0782430181147,hz_Herpes
6.9777274,0.029177295918367346,143.73927774234693,38.35312292700366,hz_Herpes
7.136939,0.004444355867346939,138.65583147321428,45.86205312463734,hz_Herpes
7.129463,0.002032844387755102,126.94166533801021,38.367003404280844,hz_Herpes
7.332096,0.019331951530612245,117.3323899872449,44.503990806442864,hz_Herpes
7.486405,0.060546875,143.47865513392858,47.815905228305624,hz_Herpes
7.373247,0.0157047193877551,141.21847098214286,49.57672824461257,hz_Herpes
6.614942,0.02987484056122449,125.89865672831633,29.95300969800164,hz_Herpes
7.217551,0.020208864795918366,148.21651785714286,41.11880122927764,hz_Herpes
7.5379157,0.00932716836734694,156.9033203125,48.975206286571776,hz_Herpes
6.2194557,0.030552455357142856,129.46480389030611,70.442194140412,hz_Herpes
7.304013,0.0126953125,98.60257892219387,44.7236772950499,hz_Herpes
6.263785,0.002849968112244898,170.58338647959184,28.62948033533882,hz_Herpes
6.8828125,0.0036471619897959183,150.98949697066325,35.36491602215361,hz_Herpes
7.5741615,0.06036750637755102,129.4363639987245,54.79727044678891,hz_Herpes
7.32668,0.00958625637755102,139.11619100765307,45.61378168938509,hz_Herpes
7.3975205,0.022022480867346938,164.7571946747449,49.441173788972954,hz_Herpes
7.494336,0.039341517857142856,156.29253029336735,55.137454384145144,hz_Herpes
7.601444,0.05044244260204082,150.43054448341837,57.648982062849534,hz_Herpes
7.7225294,0.07842394770408163,113.0054009885204,59.5748876795809,hz_Herpes
7.326268,0.026646205357142856,93.6177056760204,71.27217152324698,hz_Herpes
6.405615,0.0008569834183673469,129.22026466836735,21.081206888091632,hz_Herpes
6.1487184,0.01128029336734694,151.96149553571428,25.628964511550038,hz_Herpes
6.7761755,0.013173628826530613,105.53726881377551,27.17211046495475,hz_Herpes
6.823775,0.01779735331632653,153.36961894132654,31.222666313487974,hz_Herpes
6.5373855,0.0382453762755102,181.59127869897958,26.199115504380444,hz_Herpes
6.372615,0.0,165.2689134247449,26.792155680535355,hz_Herpes
7.392332,0.034259406887755105,149.90780452806123,53.5089459845511,hz_Herpes
7.148329,0.023596938775510203,143.61170679209184,42.429249681606805,hz_Herpes
6.991867,0.02752311862244898,140.7004544005102,32.549000244022196,hz_Herpes
7.093026,0.026925223214285716,144.4474649234694,72.73682422161656,hz_Herpes
7.2057924,0.009167729591836735,133.07244499362244,44.027952619842466,hz_Herpes
6.912114,0.018255739795918366,137.50633769132654,32.044892249349886,hz_Herpes
6.3461957,0.003966039540816327,170.0597696109694,29.275882275050826,hz_Herpes
6.7718563,0.0034279336734693877,169.6437141262755,31.891635339137135,hz_Herpes
5.5993853,0.03340242346938776,216.8346022002551,49.70440492726683,hz_Herpes
6.5388765,0.011798469387755101,141.93604512117346,25.680761477426326,hz_Herpes
7.1768966,0.03864397321428571,84.45832669005102,39.04038630721218,hz_Herpes
5.9178715,0.00350765306122449,178.26265545280611,22.528147901220926,hz_Herpes
